Track Name,Track ID,Duration (ms),Track Popularity,Track Number,URI,Album Name,Album ID,Artist Name,Track GQ,Artist ID,Artist Popularity,Followers,Genres,Artist GQ
Excuses,1g4ERn5UjFJt6BH5ke8L6w,219173,33,2,spotify:track:1g4ERn5UjFJt6BH5ke8L6w,Kim Gun Mo 2,0zaXOJ1LkeVUnVn33bVx7c,Kim Gun Mo,classic korean pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
Sleepless Rainy Night,2aAyFw5luE9dF10JJa8hNY,268186,35,2,spotify:track:2aAyFw5luE9dF10JJa8hNY,Kim Gun Mo,2bhzhtM93Gxs83OBUzVkSq,Kim Gun Mo,classic korean pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
To You,4KGVfVR9tLLmZzK9vXphEM,236000,28,4,spotify:track:4KGVfVR9tLLmZzK9vXphEM,Kim Gun Mo 3,7MC1rUuYaRivDt9xHwxyPO,Kim Gun Mo,classic korean pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
I'm sorry,1QR3xt4FeHEqESaZylDAoY,278946,28,3,spotify:track:1QR3xt4FeHEqESaZylDAoY,#007 Another Days…,0QMnDxAi0gDANQrGJMuxeq,Kim Gun Mo,classic korean pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
A-Ha,0RpT9U4xDlXvGqAjtqzD8n,226063,37,7,spotify:track:0RpT9U4xDlXvGqAjtqzD8n,My Sweet And Free Day,6MGn3UsZvcP3adj0Hs0Sml,IVY,classic k-pop,7wBrxhzcHVIis4VL3iR6hF,28,6953,classic k-pop,classic k-pop
아로하,1uRB9bYGCSvLSsF4e65UYj,265379,43,13,spotify:track:1uRB9bYGCSvLSsF4e65UYj,Cool Best,1zVmfOfaYgVnKPOgy4TZFA,COOL,classic k-pop,0w3PsroIezW7uRTNxEJLb9,41,35879,classic k-pop,classic k-pop
Rainy Days,5ydjxBSUIDn26MFzU3asP4,179560,74,1,spotify:track:5ydjxBSUIDn26MFzU3asP4,Layover,1ZBDI1LqnuAKdrePUF2D5m,V,korean r&b,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Rainy Days,54bg1e6ABcZfpU3yzwxnPf,179560,68,1,spotify:track:54bg1e6ABcZfpU3yzwxnPf,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean r&b,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
FRI(END)S,0PBTlQ84CBJF0tBnKGmQa6,148082,89,1,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,7v4sqd0NZ9Fm8HnwCcCGIs,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Love Me Again,2N0SPREDYqILVEFSsWF5N5,182293,87,2,spotify:track:2N0SPREDYqILVEFSsWF5N5,Layover,1ZBDI1LqnuAKdrePUF2D5m,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Love Me Again,0SftJDguUa1F5SsQwwkLw4,182293,85,3,spotify:track:0SftJDguUa1F5SsQwwkLw4,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Slow Dancing,5h1BN75CEh8wdSwE1xrbSe,187026,81,4,spotify:track:5h1BN75CEh8wdSwE1xrbSe,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Blue,2UU11hvjN1JIn4iihEodNT,149853,72,2,spotify:track:2UU11hvjN1JIn4iihEodNT,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
For Us,4HAOgAnILvXCbSODMoRnmD,171160,71,5,spotify:track:4HAOgAnILvXCbSODMoRnmD,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Slow Dancing (Piano Ver.),7pgbDdy7ax962o9d2xJceV,188093,70,6,spotify:track:7pgbDdy7ax962o9d2xJceV,Layover,7ixOAT89NSsgUITYc5ByB5,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Sweet Night,3Wno87vVBVbSVS2vUUFuKC,214258,69,1,spotify:track:3Wno87vVBVbSVS2vUUFuKC,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,3Y0g1Cgg3DPMvNoaOgfeT7,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,209946,70,1,spotify:track:186NCtNk1tUYS7c2DxgJ7O,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",4210mSQ3r10AsJMZEYAH5l,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Winter Bear,74ewFAgDzRkhZ7EX2eLtfZ,174824,67,1,spotify:track:74ewFAgDzRkhZ7EX2eLtfZ,Winter Bear,14q6R8M7lDDjWuLjGNKQDj,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Scenery,1UHkDovEFqHzHCPyNe0BTy,294252,64,1,spotify:track:1UHkDovEFqHzHCPyNe0BTy,Scenery,42GFBLpnHzGbuROBi6B4Ab,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
FRI(END)S (Sped Up),0v6wAlWCzHYj1OuJrVuH7J,123000,63,3,spotify:track:0v6wAlWCzHYj1OuJrVuH7J,FRI(END)S,7v4sqd0NZ9Fm8HnwCcCGIs,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
FRI(END)S (Slowed Down),4njgp1LC4XoUsnF3pN0WXX,162000,62,4,spotify:track:4njgp1LC4XoUsnF3pN0WXX,FRI(END)S,7v4sqd0NZ9Fm8HnwCcCGIs,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Christmas Tree,3sd3HIsexBWBQZKYBJLuh5,209946,52,5,spotify:track:3sd3HIsexBWBQZKYBJLuh5,Our Beloved Summer (Original Television Soundtrack) Special,2uT2gkcxVfUKP3YqYOMaNs,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Sweet Night (Inst.),2t4Ab1dHWWgc9QrU8erQ5k,214258,52,2,spotify:track:2t4Ab1dHWWgc9QrU8erQ5k,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,3Y0g1Cgg3DPMvNoaOgfeT7,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Christmas Tree - Inst.,37rnSr2ZCkzqmoUqGQtn4q,209946,52,2,spotify:track:37rnSr2ZCkzqmoUqGQtn4q,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",4210mSQ3r10AsJMZEYAH5l,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Sweet Night,4Tajj3fsYbQlGRsYDRL5VL,214258,55,2,spotify:track:4Tajj3fsYbQlGRsYDRL5VL,ITAEWON CLASS (Original Television Soundtrack),2jblGdoTBNv62V7taQRGKr,V,korean ost,3JsHnjpbhX4SnySpvpa9DK,82,18675463,korean ost,korean ost
Round and Around,1h7S5xFqtKsh4Lqy2UInH9,79573,53,1,spotify:track:1h7S5xFqtKsh4Lqy2UInH9,Op.22 Y-Waltz : in Major,1EAzLUzatSBIs8tA047f5f,JO YURI,korean r&b,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
Rolla Skates,2AIcJq9oB6S7SmEXE82k5a,179173,38,3,spotify:track:2AIcJq9oB6S7SmEXE82k5a,Op.22 Y-Waltz : in Major,1EAzLUzatSBIs8tA047f5f,JO YURI,korean r&b,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
DOWN (Juicy Juicy),086PZ9r1W6iNjZyL8qOqTS,206064,55,1,spotify:track:086PZ9r1W6iNjZyL8qOqTS,"See You in My 19th Life, Pt. 3 (Original Television Soundtrack)",0BM8vW7jepWGUcEd2mh2EY,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
GLASSY,6PFfx4sEBWPuFqFB0mgX1D,189933,52,1,spotify:track:6PFfx4sEBWPuFqFB0mgX1D,GLASSY,2WCMmZ8vXBnkVp97PzLeoA,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
Express Moon,3n2FfnO1tjMxyWHofqKX7S,185213,45,2,spotify:track:3n2FfnO1tjMxyWHofqKX7S,GLASSY,2WCMmZ8vXBnkVp97PzLeoA,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
Favorite Part,6zKX91EvxRHr42ZiZ5C9kN,98600,41,3,spotify:track:6zKX91EvxRHr42ZiZ5C9kN,Op.22 Y-Waltz : in Minor,2CMx2ufebKtglecf9Q1F90,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
Love Shhh!,00vy9aiFjxMfnKniQAYzrC,199066,45,2,spotify:track:00vy9aiFjxMfnKniQAYzrC,Op.22 Y-Waltz : in Major,1EAzLUzatSBIs8tA047f5f,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
TAXI,0LMqywHzZAAwSPWCfyfz9t,168586,44,1,spotify:track:0LMqywHzZAAwSPWCfyfz9t,LOVE ALL,48XkMlSp71d4SzQsxiaij2,JO YURI,korean ost,3LFFf4EpKn2krneZ9vozyz,51,362734,korean ost,korean ost
Restless,4AHNi316rl3KI3hKIsdxZe,267080,55,1,spotify:track:4AHNi316rl3KI3hKIsdxZe,LISTEN 035 Restless,5xDX8Uv4ojXg0ONDEcAMra,BIBI,korean r&b,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
Sugar Rush,5FJqpWkacWPUrXtJ5waI1j,148729,59,2,spotify:track:5FJqpWkacWPUrXtJ5waI1j,Bam Yang Gang,4QJZzFdGz2YlPZEHAlAJ6O,BIBI,korean r&b,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
Hongdae R&B,5TIwTvdD7OpJBt0tqIWLH3,182299,50,2,spotify:track:5TIwTvdD7OpJBt0tqIWLH3,Hongdae R&B,7v7uC2wkD1Jh95G9Y5gbJb,BIBI,korean r&b,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
Bam Yang Gang,5juCu4WFTFRZ2XilopAMTy,146197,68,1,spotify:track:5juCu4WFTFRZ2XilopAMTy,Bam Yang Gang,4QJZzFdGz2YlPZEHAlAJ6O,BIBI,korean pop,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
BIBI Vengeance,0ra3bPUOj2YnY4FJHXtgHZ,165135,68,3,spotify:track:0ra3bPUOj2YnY4FJHXtgHZ,Lowlife Princess: Noir,2ZYIby6irhfnCE3uQDBCi0,BIBI,korean pop,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
KAZINO,245onUPHGD1DYuiacxTuW0,185946,60,1,spotify:track:245onUPHGD1DYuiacxTuW0,KAZINO,1f9cws6SZ0iKoHrcmn39ZY,BIBI,korean pop,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
BAD SAD AND MAD,0zPbUxvYRlCGwruakkXPLI,154988,56,2,spotify:track:0zPbUxvYRlCGwruakkXPLI,Life is a Bi…,0VDb4oas0usbuPljrSZH5s,BIBI,korean pop,6UbmqUEgjLA6jAcXwbM1Z9,66,1554300,k-pop,k-pop
Rendezvous,4Z2mXXSzuCDEHZtFGmy0X5,185893,46,3,spotify:track:4Z2mXXSzuCDEHZtFGmy0X5,Flip,4rVJMhiG57vrG0nxB7Zmy8,Sik-K,korean r&b,5DIi2JWfQPTKffaVBlIYRn,54,450034,k-rap,k-rap
Rhapsody of Sadness,3HIDWyZGwSe5MhrSP890nc,235120,50,1,spotify:track:3HIDWyZGwSe5MhrSP890nc,Rhapsody of Sadness,2tu5FWMandguGnkiPxVOvV,Lim Jae Hyun,korean r&b,3GXxRsiCLmZvM5oSeHbNdO,40,70986,k-pop ballad,k-pop ballad
If there was practice in love,4eyBiwsaGBRCjACGZKZsf7,255882,45,1,spotify:track:4eyBiwsaGBRCjACGZKZsf7,If there was practice in love,4gsKPC03bkp8pcZwUi6kgR,Lim Jae Hyun,k-pop ballad,3GXxRsiCLmZvM5oSeHbNdO,40,70986,k-pop ballad,k-pop ballad
I'm a Little Drunk,40Jxt20hGcAotPkA5Oendc,257558,43,1,spotify:track:40Jxt20hGcAotPkA5Oendc,I'm a Little Drunk,7x1bBtLoCBIxAobNHdQ50K,Lim Jae Hyun,k-pop ballad,3GXxRsiCLmZvM5oSeHbNdO,40,70986,k-pop ballad,k-pop ballad
Drunken Confession At Night,5mYXkJTAk2EvWpEzkwcktd,246491,36,1,spotify:track:5mYXkJTAk2EvWpEzkwcktd,Drunken Confession At Night,7ff8z8eC5ZGmOny8C19nNO,Lim Jae Hyun,k-pop ballad,3GXxRsiCLmZvM5oSeHbNdO,40,70986,k-pop ballad,k-pop ballad
"눈,코,입 (Eyes, Nose, Lips)",0lYtIvI7bO51PZSeK22Mbz,229989,66,2,spotify:track:0lYtIvI7bO51PZSeK22Mbz,RISE,1Y9so4jq4t4taAHu0VdKX3,TAEYANG,korean r&b,6udveWUgX4vu75FF0DTrXV,63,1433499,k-pop,k-pop
Reason,3olqy6cgUoqV4zjLEeBXSl,202720,32,4,spotify:track:3olqy6cgUoqV4zjLEeBXSl,Down to Earth,6uMu4poce5OdMd1HYglZux,TAEYANG,korean r&b,6udveWUgX4vu75FF0DTrXV,63,1433499,k-pop,k-pop
Wedding Dress,2NO4CA2TFvhGeg7XMz8PmT,242746,56,10,spotify:track:2NO4CA2TFvhGeg7XMz8PmT,Solar,2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,korean pop,6udveWUgX4vu75FF0DTrXV,63,1433499,k-pop,k-pop
Romantic Sunday,16YZbdkJtyvsjV8UKOwQBB,230338,53,1,spotify:track:16YZbdkJtyvsjV8UKOwQBB,"Hometown Cha-Cha-Cha, Pt. 1 (Original Television Soundtrack)",0MExn54Ei7BViZPI3A8Qun,"Car, the garden",korean r&b,7c1HgFDe8ogy5NOZ1ANCJQ,50,186954,k-indie,korean pop
Romantic Sunday,79nBKnVu80gZReIiOAY6dY,230338,43,1,spotify:track:79nBKnVu80gZReIiOAY6dY,Hometown Cha-Cha-Cha (Original Television Soundtrack),085VlHiMLkKtDJNn42q29J,"Car, the garden",korean r&b,7c1HgFDe8ogy5NOZ1ANCJQ,50,186954,k-indie,korean pop
Run with Me,0ief8XiPhjH0ggse5IhsQ0,270123,46,2,spotify:track:0ief8XiPhjH0ggse5IhsQ0,Serenade,1UwujQYhEc2DN6Xotwmep8,Sunwoojunga,korean r&b,04L3elxyr0XFua2Ek3domW,46,119878,k-indie,korean pop
Rest,0NnQTCaZnKrOK1lojv5qYI,208850,43,2,spotify:track:0NnQTCaZnKrOK1lojv5qYI,Every letter I sent you.,22DH3kdbdLrelnvpkf6VHu,Yerin Baek,korean r&b,6dhfy4ByARPJdPtMyrUYJK,56,638505,korean pop,korean pop
Rainbow Falling,5kl42UB1C2GaeAkdKuCbWi,242278,50,1,spotify:track:5kl42UB1C2GaeAkdKuCbWi,내 아이디는 강남미인 OST Part.7,2G5loceVL32jBoxcCWM1lG,Cha Eun-Woo,korean r&b,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
Love so Fine,5vLh2E2BqadttPtaylJno1,189940,61,1,spotify:track:5vLh2E2BqadttPtaylJno1,"True Beauty, Pt. 8 (Original Television Soundtrack)",7AmL4EoLhnyIID5LDi3WaX,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
STAY,1dR5StkkOjZEXEgrC7AlVY,173986,57,3,spotify:track:1dR5StkkOjZEXEgrC7AlVY,ENTITY,0aEUnGgi7O8zqqrH8ADg7E,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
Fu*king great time,1QAFcsCmqjYPlYxXEGXJRX,184880,52,2,spotify:track:1QAFcsCmqjYPlYxXEGXJRX,ENTITY,0aEUnGgi7O8zqqrH8ADg7E,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
WHERE AM I,0Kwlndk1WSXrHQrI7J1DJ5,217226,51,4,spotify:track:0Kwlndk1WSXrHQrI7J1DJ5,ENTITY,0aEUnGgi7O8zqqrH8ADg7E,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
You're the best,3WsOgNCf7VugpQjb2S6sBJ,186120,50,5,spotify:track:3WsOgNCf7VugpQjb2S6sBJ,ENTITY,0aEUnGgi7O8zqqrH8ADg7E,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
U&I,75DmvdCUQBMBFqkVM5fYK8,213133,49,1,spotify:track:75DmvdCUQBMBFqkVM5fYK8,ENTITY,0aEUnGgi7O8zqqrH8ADg7E,Cha Eun-Woo,korean ost,76ea6HHCvHlTqhF9I0jtHU,55,851813,korean ost,korean ost
Rain,3XvpMrRSAMDeVLZOqCrDuU,237217,42,1,spotify:track:3XvpMrRSAMDeVLZOqCrDuU,Rain,4hDnl0O0btobLg0EgzsfZw,Paul Kim,korean r&b,4qRXrzUmdy3p33lgvJEzdv,53,282397,korean pop,korean pop
Can't Get Over You,5F3032rq3MJG7cDjRtj0wo,245066,60,1,spotify:track:5F3032rq3MJG7cDjRtj0wo,"Queen of Tears (Original Television Soundtrack), Pt.6",7g7kanYeDjN7vPQHW7wFhd,Paul Kim,korean pop,4qRXrzUmdy3p33lgvJEzdv,53,282397,korean pop,korean pop
Runaway (Intro),2HnWAATIv4RMsfWw2uFM92,89624,36,1,spotify:track:2HnWAATIv4RMsfWw2uFM92,Metanoia,4mvDX3FARHmJK5he9g6GrQ,Miso,korean r&b,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Take Me,7tIJDktakabGoHjwTTa35W,257647,45,1,spotify:track:7tIJDktakabGoHjwTTa35W,Take Me,7Cr3sCsROrVfclDb7d9z5z,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Let It Go,5SB2YBltGbZdbM1a3tW3Xi,189874,39,2,spotify:track:5SB2YBltGbZdbM1a3tW3Xi,Metanoia,4mvDX3FARHmJK5he9g6GrQ,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Alone,1BuN2kMDQrXhS73RrTNRyY,224468,38,1,spotify:track:1BuN2kMDQrXhS73RrTNRyY,Alone,15Yomku18T30aig4W9l7dY,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Slow Running,33cVecSipAUO7S6T1OCBty,226363,31,1,spotify:track:33cVecSipAUO7S6T1OCBty,Slow Running,0JpLYOiyelIaNVbkYgNpKq,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Riches,7FnC1ZxkxHnez3iv9fsLcB,181025,31,1,spotify:track:7FnC1ZxkxHnez3iv9fsLcB,Gritty,3sSMEx3x2xk2sWCQ5CIZIV,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Lost,4XlrF7VTXVtHSBhHo5NWQe,116643,29,5,spotify:track:4XlrF7VTXVtHSBhHo5NWQe,Raw Gems Vol.1,2SQRi7wjf5D6MLkHDaEVRC,Miso,korean electropop,04xEkodoWyFji8icX911jM,43,92757,korean r&b,korean electropop
Phase Me,62DCFw57LAAX4CTrzmUCny,154003,57,3,spotify:track:62DCFw57LAAX4CTrzmUCny,MOTH,7JdpeV87hczflCV8GXF3yV,WOOSUNG,korean r&b,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
Day That I Died,4p6MZZx5zusaVnlzclH8Ut,207293,56,1,spotify:track:4p6MZZx5zusaVnlzclH8Ut,Day That I Died,2DvZGcbby4JpThkpLHaBuU,WOOSUNG,korean r&b,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
Modern Life,1kzrpvhuY0ouH5pjnVHVkF,156761,47,4,spotify:track:1kzrpvhuY0ouH5pjnVHVkF,MOTH,7JdpeV87hczflCV8GXF3yV,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
ComE dOWn,0VWRZWDBnQXx7wjtgiDbIC,191597,45,1,spotify:track:0VWRZWDBnQXx7wjtgiDbIC,MOTH,7JdpeV87hczflCV8GXF3yV,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
island,49LENG5Bs1C2eeEGCjsJqi,99880,46,7,spotify:track:49LENG5Bs1C2eeEGCjsJqi,Genre,4Y3sawhAYuYvYvARXpsdCy,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
Dimples,0TWxFkx80U0uCL20xUZysD,218617,44,3,spotify:track:0TWxFkx80U0uCL20xUZysD,Genre,4Y3sawhAYuYvYvARXpsdCy,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
lonely,5HtNYFEg95rpC1eZMJYlma,191106,43,1,spotify:track:5HtNYFEg95rpC1eZMJYlma,lonely,7LqnTtC0MPoLCB5tln90HV,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
You Make Me Back,0lmfzSixnxZdx3bMEmIe3d,194773,44,1,spotify:track:0lmfzSixnxZdx3bMEmIe3d,ITAEWON CLASS (Original Television Soundtrack) Pt. 5,3PeH5OIHdHbjJQwkcZ0N7e,WOOSUNG,korean ost,5LHu1iF8m0XtRBEJbbwSoo,59,775863,k-pop,k-pop
Ready to Fight,4znsJ6M12t4H2yBIaUCumm,136466,38,6,spotify:track:4znsJ6M12t4H2yBIaUCumm,OO-LI,06isIi4cIfsaH8ot5UoRD4,WOODZ,korean r&b,6y9nlaoynxSvoTGY09Vdcy,54,799854,k-pop,korean pop
Rebound,0naU7W4XICqrfTtwEzMu2x,178186,35,3,spotify:track:0naU7W4XICqrfTtwEzMu2x,SET,5FCXsnwWOFHbdIR13XYONv,WOODZ,korean r&b,6y9nlaoynxSvoTGY09Vdcy,54,799854,k-pop,korean pop
Drowning,4xeugB5MqWh0jwvXZPxahq,244986,55,3,spotify:track:4xeugB5MqWh0jwvXZPxahq,OO-LI,06isIi4cIfsaH8ot5UoRD4,WOODZ,korean pop,6y9nlaoynxSvoTGY09Vdcy,54,799854,k-pop,korean pop
RAIN,7toMK4CeathbSsbxo5D7vd,180840,36,3,spotify:track:7toMK4CeathbSsbxo5D7vd,VOYAGER,3zKRClhiSLNBrhqgCd52jE,KIHYUN,korean r&b,52MWHSohXVqTyGhBPRJepS,39,217415,k-pop,korean ost
Youth,3KOM7GQcX4KytvirhfdlCW,162240,42,1,spotify:track:3KOM7GQcX4KytvirhfdlCW,YOUTH,6OBmLdVdHzryb6MBtGAtG8,KIHYUN,korean ost,52MWHSohXVqTyGhBPRJepS,39,217415,k-pop,korean ost
Dancing In The Rain,2V611MUVr8JYVkbqiphs4G,203000,48,3,spotify:track:2V611MUVr8JYVkbqiphs4G,Scene,4IN4kuC0ut0BcdV3WNs8Tk,Rad Museum,korean r&b,6UdKtISMXYKSR8jcgtFePo,50,166866,korean r&b,korean r&b
Red String of Fate,4m1IPflFMw1blQ0OMQG5XT,196413,43,2,spotify:track:4m1IPflFMw1blQ0OMQG5XT,"Our Beloved Summer (Original Television Soundtrack), Pt. 11",460wwJJ7kVYYue0MfHTsVD,Kim Kyung Hee,korean r&b,35CFI6iSFTyM0scQKBu8eE,50,34435,korean ost,korean ost
In a Beautiful Way - Opening Title Ver.,5yUxKHl7lJvzQiJtr3uSdm,56400,58,1,spotify:track:5yUxKHl7lJvzQiJtr3uSdm,Queen of Tears (Original Television Soundtrack) Special,1VpYKmibzikZqeSo3HIij7,Kim Kyung Hee,korean ost,35CFI6iSFTyM0scQKBu8eE,50,34435,korean ost,korean ost
In a Beautiful Way - Full Ver.,38MRlJHPOzQmqkF0jkuxxS,197680,56,14,spotify:track:38MRlJHPOzQmqkF0jkuxxS,Queen of Tears (Original Television Soundtrack) Special,1VpYKmibzikZqeSo3HIij7,Kim Kyung Hee,korean ost,35CFI6iSFTyM0scQKBu8eE,50,34435,korean ost,korean ost
Our Beloved Summer,6Nw6XxOGVgKPOgi8LidyPq,192466,52,1,spotify:track:6Nw6XxOGVgKPOgi8LidyPq,"Our Beloved Summer (Original Television Soundtrack), Pt. 11",460wwJJ7kVYYue0MfHTsVD,Kim Kyung Hee,korean ost,35CFI6iSFTyM0scQKBu8eE,50,34435,korean ost,korean ost
Raindrops,1QODfqD7iattIkt5oyftmw,234333,43,1,spotify:track:1QODfqD7iattIkt5oyftmw,"Alchemy of Souls, Pt. 4 (Original Television Soundtrack)",7kUklPHijG7lwq78zHQw0C,Gummy,korean r&b,0hRHbwZ0xSwfVHl4FTv7jq,51,314417,k-pop,korean pop
You Are My Everything,4s80CRYk3rRPZE56NvmFi7,240590,62,1,spotify:track:4s80CRYk3rRPZE56NvmFi7,Descendants Of The Sun Pt.4 (Original Television Soundtrack),2xhG5yxzYITJA30jKf2MkQ,Gummy,korean pop,0hRHbwZ0xSwfVHl4FTv7jq,51,314417,k-pop,korean pop
The Reason,2q2M0JapDnsgIS0qtgMoZG,240466,39,1,spotify:track:2q2M0JapDnsgIS0qtgMoZG,Lovestruck in the City (Original Television Soundtrack) Pt.6,75ng5bkEBD1ustVeJkonyD,SEUNGKWAN,korean r&b,0Vb2DjojEYsasFpc3aTZb6,48,410638,korean ost,korean ost
Dandelion,6Gxl4O8CQIHsYPlCMnimG7,274400,54,1,spotify:track:6Gxl4O8CQIHsYPlCMnimG7,Dandelion,5FvhtKgxtrYHULhgdwPTDO,SEUNGKWAN,korean ost,0Vb2DjojEYsasFpc3aTZb6,48,410638,korean ost,korean ost
As It Was - Spotify Singles,1lUNlmwyhsJy6kXmmrO11t,159640,51,1,spotify:track:1lUNlmwyhsJy6kXmmrO11t,As It Was - Spotify Singles,53TYhJdqLF6eU5GbYZezTB,SEUNGKWAN,korean ost,0Vb2DjojEYsasFpc3aTZb6,48,410638,korean ost,korean ost
Still You,7pIpkUJOiFghCDLxono6qC,229714,49,1,spotify:track:7pIpkUJOiFghCDLxono6qC,Romantic Doctor 3 OST Part.4,76EcPCpVlaS2IJWTuQgGmf,SEUNGKWAN,korean ost,0Vb2DjojEYsasFpc3aTZb6,48,410638,korean ost,korean ost
Lonely Stars (Korean Ver.),5EIMmyT519rdZzdeSGEj0m,246120,50,1,spotify:track:5EIMmyT519rdZzdeSGEj0m,Lonely Stars,01Jmjq2ScXdj8hufqKXrlP,SEUNGKWAN,korean ost,0Vb2DjojEYsasFpc3aTZb6,48,410638,korean ost,korean ost
Broken Record,4TF240Qq2I1cr2Ysvfps4d,192360,45,2,spotify:track:4TF240Qq2I1cr2Ysvfps4d,Hate Everything,4NV2SxuesqKwcBdDgACH9R,GSoul,korean r&b,4oEXworvhegyK83rZwVyWL,46,229333,k-rap,k-rap
